mean,std,min,max,drop,slope_full,slope_init,roughness,turbidity,video,jar
178.0228962038892,0.739250272581948,175.3171517027864,179.34893188854488,2.5319349845201202,0.004137148667516536,0.01276379231589151,0.16650957928179508,15.0,IMG_7810,0
180.88407431858192,1.3706490703897427,176.74024767801856,183.9382972136223,4.543343653250787,0.007423764139298672,0.03980637466375703,0.19943851879626914,10.0,IMG_7810,1
166.69083725810586,0.956050730406884,163.1656209150327,168.2287091503268,3.3463398692810244,0.005467875603400367,0.03425747348119535,0.17400896419669906,25.0,IMG_7810,2
167.2297252125251,1.3387571746771874,163.68307189542483,170.1624019607843,0.6210947712418147,0.0010148607373232266,-0.007667952426872403,0.20762381930404541,28.0,IMG_7810,3
186.13551593780176,1.1448036053337483,182.6838854489164,187.97351393188853,3.441408668730702,0.005532811364518813,0.05812893238789645,0.04666968287442035,20.0,video3,0
177.80551051237893,1.0563745973609762,175.24439628482972,180.47791021671827,-2.2130650154798843,-0.0035579823399998142,-0.01585438929391794,0.05417268661850703,28.0,video3,1
191.00977586533006,1.7850737541875508,186.5957026143791,193.55057189542484,4.851388888888891,0.007799660593068958,0.08750052709255748,0.06617044509698672,8.0,video3,2
152.43887903768152,3.3912960565812953,142.61674836601307,158.41986928104575,8.627369281045759,0.013870368619044629,0.11392763019186199,0.09312859819182609,65.0,video3,3
