1.759846749226006182e+02
1.759879256965944307e+02
1.758049071207430245e+02
1.757527554179566494e+02
1.755716563467492222e+02
1.756857894736842240e+02
1.755374148606811104e+02
1.755413931888544994e+02
1.753171517027863899e+02
1.755383281733746230e+02
1.755207430340557266e+02
1.755875696594427211e+02
1.755160061919504528e+02
1.758098452012384030e+02
1.761280185758513994e+02
1.762828637770897728e+02
1.762357430340557300e+02
1.765367492260061795e+02
1.765006501547987625e+02
1.766332817337461165e+02
1.764614705882353007e+02
1.768223219814241531e+02
1.768089938080495358e+02
1.768946130030959694e+02
1.766225232198142407e+02
1.770097058823529323e+02
1.769963003095975296e+02
1.771286222910216850e+02
1.766747678018575982e+02
1.769104643962848229e+02
1.767395510835913228e+02
1.767284984520123885e+02
1.763810216718266304e+02
1.765491331269349757e+02
1.763985139318885444e+02
1.764082662538699822e+02
1.761037306501548017e+02
1.763319814241486085e+02
1.762937925696594448e+02
1.764142879256965841e+02
1.763101857585139385e+02
1.767906656346749230e+02
1.769135758513931762e+02
1.771517647058823570e+02
1.768957275541795582e+02
1.772344427244582050e+02
1.771622291021671742e+02
1.772930030959752230e+02
1.770946904024767719e+02
1.773920588235294247e+02
1.772819659442724571e+02
1.774043962848297156e+02
1.772222445820433450e+02
1.774399380804953523e+02
1.773041950464396166e+02
1.772465170278637743e+02
1.770082817337461165e+02
1.770668575851393314e+02
1.769158049535603823e+02
1.767571207430340507e+02
1.765850154798761480e+02
1.767632662538699719e+02
1.766399845201238463e+02
1.766925077399380939e+02
1.766216718266253736e+02
1.769745356037151680e+02
1.771222755417956591e+02
1.773282043343653243e+02
1.773899071207430325e+02
1.777560526315789389e+02
1.777457585139318894e+02
1.778543188854489188e+02
1.776403095975232134e+02
1.778725386996904092e+02
1.777769814241486017e+02
1.778268885448916308e+02
1.775661609907120635e+02
1.776927089783281701e+02
1.776753405572755469e+02
1.776960526315789366e+02
1.775666873065015352e+02
1.777288854489164009e+02
1.775379721362229191e+02
1.775087616099071113e+02
1.772443653250774105e+02
1.774686842105263054e+02
1.773502321981424075e+02
1.774436068111455143e+02
1.770441640866873172e+02
1.773776934984520040e+02
1.773169814241485938e+02
1.774782198142414984e+02
1.772972600619195020e+02
1.777234829721362246e+02
1.779219349845201350e+02
1.782316408668730787e+02
1.782199226006191850e+02
1.785503095975232100e+02
1.784962848297213611e+02
1.785891950464396416e+02
1.783866099071207429e+02
1.786068111455108465e+02
1.784963777089783150e+02
1.785325696594427143e+02
1.782752321981424188e+02
1.784273065015479744e+02
1.783142569659442813e+02
1.783156965944272372e+02
1.780365325077399348e+02
1.782449845201238361e+02
1.780485603715170271e+02
1.780207430340557266e+02
1.775988235294117601e+02
1.778421362229102272e+02
1.777066718266253815e+02
1.777283900928792661e+02
1.774458204334365234e+02
1.776539009287925808e+02
1.775200773993807957e+02
1.775596594427244668e+02
1.773815325077399336e+02
1.776774613003096022e+02
1.779605727554179566e+02
1.781751393188854422e+02
1.781228173374612993e+02
1.783358204334365382e+02
1.783341486068111408e+02
1.783878482972136226e+02
1.782028018575851434e+02
1.783677399380804900e+02
1.783340557275541869e+02
1.783748297213622322e+02
1.782821517027863649e+02
1.785161300309597436e+02
1.783414860681114646e+02
1.782849380804953512e+02
1.779074303405572834e+02
1.781064705882352825e+02
1.779528328173374518e+02
1.779743653250774003e+02
